trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,1fef000100976d28,Stair Motion Sensor,1574047979378,2019-11-18T03:32:59.378Z,11/18/2019 03:32:59,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574048048492,2019-11-18T03:34:08.492Z,11/18/2019 03:34:08,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574048141826,2019-11-18T03:35:41.826Z,11/18/2019 03:35:41,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574048190221,2019-11-18T03:36:30.221Z,11/18/2019 03:36:30,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049756997,2019-11-18T04:02:36.997Z,11/18/2019 04:02:36,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049777838,2019-11-18T04:02:57.838Z,11/18/2019 04:02:57,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049818829,2019-11-18T04:03:38.829Z,11/18/2019 04:03:38,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049854351,2019-11-18T04:04:14.351Z,11/18/2019 04:04:14,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049969018,2019-11-18T04:06:09.018Z,11/18/2019 04:06:09,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049984875,2019-11-18T04:06:24.875Z,11/18/2019 04:06:24,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574049988094,2019-11-18T04:06:28.094Z,11/18/2019 04:06:28,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574050008008,2019-11-18T04:06:48.008Z,11/18/2019 04:06:48,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574050016534,2019-11-18T04:06:56.534Z,11/18/2019 04:06:56,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574050071105,2019-11-18T04:07:51.105Z,11/18/2019 04:07:51,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574050566890,2019-11-18T04:16:06.890Z,11/18/2019 04:16:06,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574050590399,2019-11-18T04:16:30.399Z,11/18/2019 04:16:30,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051227363,2019-11-18T04:27:07.363Z,11/18/2019 04:27:07,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051245576,2019-11-18T04:27:25.576Z,11/18/2019 04:27:25,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051365800,2019-11-18T04:29:25.800Z,11/18/2019 04:29:25,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051385401,2019-11-18T04:29:45.401Z,11/18/2019 04:29:45,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051409405,2019-11-18T04:30:09.405Z,11/18/2019 04:30:09,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051427237,2019-11-18T04:30:27.237Z,11/18/2019 04:30:27,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051968767,2019-11-18T04:39:28.767Z,11/18/2019 04:39:28,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574051985692,2019-11-18T04:39:45.692Z,11/18/2019 04:39:45,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
