trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLow,batteryVoltage,deviceVersion,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574092411260,2019-11-18T15:53:31.260Z,11/18/2019 15:53:31,0,75,0,2.6,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574093311244,2019-11-18T16:08:31.244Z,11/18/2019 16:08:31,0,75,0,2.6,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574094211351,2019-11-18T16:23:31.351Z,11/18/2019 16:23:31,0,75,0,2.6,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574095111330,2019-11-18T16:38:31.330Z,11/18/2019 16:38:31,0,75,0,2.6,13.26.01,0,4,greenpeak,gpd,0,-90,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574096011213,2019-11-18T16:53:31.213Z,11/18/2019 16:53:31,0,75,0,2.6,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574096911349,2019-11-18T17:08:31.349Z,11/18/2019 17:08:31,0,75,0,2.6,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574097811218,2019-11-18T17:23:31.218Z,11/18/2019 17:23:31,0,75,0,2.6,13.26.01,0,120,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574098711253,2019-11-18T17:38:31.253Z,11/18/2019 17:38:31,0,75,0,2.6,13.26.01,0,104,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574099611318,2019-11-18T17:53:31.318Z,11/18/2019 17:53:31,0,75,0,2.6,13.26.01,0,120,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574101411211,2019-11-18T18:23:31.211Z,11/18/2019 18:23:31,0,75,0,2.6,13.26.01,0,120,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574102311165,2019-11-18T18:38:31.165Z,11/18/2019 18:38:31,0,75,0,2.6,13.26.01,0,108,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574103211089,2019-11-18T18:53:31.089Z,11/18/2019 18:53:31,0,75,0,2.6,13.26.01,0,116,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574104111084,2019-11-18T19:08:31.084Z,11/18/2019 19:08:31,0,75,0,2.6,13.26.01,0,124,greenpeak,gpd,0,-70,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574105011177,2019-11-18T19:23:31.177Z,11/18/2019 19:23:31,0,75,0,2.6,13.26.01,0,116,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574105910996,2019-11-18T19:38:30.996Z,11/18/2019 19:38:30,0,75,0,2.6,13.26.01,0,120,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574106436357,2019-11-18T19:47:16.357Z,11/18/2019 19:47:16,0,75,0,2.6,13.26.01,1,156,greenpeak,gpd,0,-65,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574106441593,2019-11-18T19:47:21.593Z,11/18/2019 19:47:21,0,75,0,2.6,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574106614253,2019-11-18T19:50:14.253Z,11/18/2019 19:50:14,0,75,0,2.6,13.26.01,1,164,greenpeak,gpd,0,-63,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574106620692,2019-11-18T19:50:20.692Z,11/18/2019 19:50:20,0,75,0,2.6,13.26.01,0,100,greenpeak,gpd,0,-74,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574106811052,2019-11-18T19:53:31.052Z,11/18/2019 19:53:31,0,75,0,2.6,13.26.01,0,136,greenpeak,gpd,0,-68,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574107711171,2019-11-18T20:08:31.171Z,11/18/2019 20:08:31,0,75,0,2.6,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574108611044,2019-11-18T20:23:31.044Z,11/18/2019 20:23:31,0,75,0,2.6,13.26.01,0,112,greenpeak,gpd,0,-72,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574109510990,2019-11-18T20:38:30.990Z,11/18/2019 20:38:30,0,75,0,2.6,13.26.01,0,112,greenpeak,gpd,0,-72,0,
