timestamp_ms,timestamp_iso,timestamp_excel,lqi,motionStatus,rssi
1.57405E+12,2019-11-18T03:08:02.511Z,11/18/2019 3:08,180,0,-61
1.57405E+12,2019-11-18T03:08:17.810Z,11/18/2019 3:08,180,1,-61
1.57405E+12,2019-11-18T03:08:43.707Z,11/18/2019 3:08,180,0,-61
1.57405E+12,2019-11-18T03:09:00.410Z,11/18/2019 3:09,180,1,-61
1.57405E+12,2019-11-18T03:09:20.254Z,11/18/2019 3:09,180,0,-61
1.57405E+12,2019-11-18T03:11:12.292Z,11/18/2019 3:11,180,1,-61
1.57405E+12,2019-11-18T03:11:29.391Z,11/18/2019 3:11,180,0,-61
1.57405E+12,2019-11-18T03:11:50.349Z,11/18/2019 3:11,180,1,-61
1.57405E+12,2019-11-18T03:12:06.756Z,11/18/2019 3:12,180,0,-61
1.57405E+12,2019-11-18T03:13:36.755Z,11/18/2019 3:13,180,1,-61
1.57405E+12,2019-11-18T03:13:57.440Z,11/18/2019 3:13,180,0,-61
1.57405E+12,2019-11-18T03:22:49.858Z,11/18/2019 3:22,180,1,-61
1.57405E+12,2019-11-18T03:23:17.192Z,11/18/2019 3:23,180,0,-61
1.57405E+12,2019-11-18T03:23:20.815Z,11/18/2019 3:23,180,1,-61
1.57405E+12,2019-11-18T03:23:40.743Z,11/18/2019 3:23,180,0,-61
1.57405E+12,2019-11-18T03:27:34.301Z,11/18/2019 3:27,180,1,-61
1.57405E+12,2019-11-18T03:27:59.381Z,11/18/2019 3:27,180,0,-61
1.57405E+12,2019-11-18T03:32:59.378Z,11/18/2019 3:32,180,1,-61
1.57405E+12,2019-11-18T03:34:08.492Z,11/18/2019 3:34,180,0,-61
1.57405E+12,2019-11-18T03:35:41.826Z,11/18/2019 3:35,180,1,-61
1.57405E+12,2019-11-18T03:36:30.221Z,11/18/2019 3:36,180,0,-61
1.57405E+12,2019-11-18T04:02:36.997Z,11/18/2019 4:02,180,1,-61
1.57405E+12,2019-11-18T04:02:57.838Z,11/18/2019 4:02,180,0,-61
1.57405E+12,2019-11-18T04:03:38.829Z,11/18/2019 4:03,180,1,-61
1.57405E+12,2019-11-18T04:04:14.351Z,11/18/2019 4:04,180,0,-61
1.57405E+12,2019-11-18T04:06:09.018Z,11/18/2019 4:06,180,1,-61
1.57405E+12,2019-11-18T04:06:24.875Z,11/18/2019 4:06,180,0,-61
1.57405E+12,2019-11-18T04:06:28.094Z,11/18/2019 4:06,180,1,-61
1.57405E+12,2019-11-18T04:06:48.008Z,11/18/2019 4:06,180,0,-61
1.57405E+12,2019-11-18T04:06:56.534Z,11/18/2019 4:06,180,1,-61
1.57405E+12,2019-11-18T04:07:51.105Z,11/18/2019 4:07,180,0,-61
1.57405E+12,2019-11-18T04:16:06.890Z,11/18/2019 4:16,180,1,-61
1.57405E+12,2019-11-18T04:16:30.399Z,11/18/2019 4:16,180,0,-61
1.57405E+12,2019-11-18T04:27:07.363Z,11/18/2019 4:27,180,1,-61
1.57405E+12,2019-11-18T04:27:25.576Z,11/18/2019 4:27,180,0,-61
1.57405E+12,2019-11-18T04:29:25.800Z,11/18/2019 4:29,180,1,-61
1.57405E+12,2019-11-18T04:29:45.401Z,11/18/2019 4:29,180,0,-61
1.57405E+12,2019-11-18T04:30:09.405Z,11/18/2019 4:30,180,1,-61
1.57405E+12,2019-11-18T04:30:27.237Z,11/18/2019 4:30,180,0,-61
1.57405E+12,2019-11-18T04:39:28.767Z,11/18/2019 4:39,180,1,-61
1.57405E+12,2019-11-18T04:39:45.692Z,11/18/2019 4:39,180,0,-61
1.57405E+12,2019-11-18T04:40:01.624Z,11/18/2019 4:40,180,1,-61
1.57405E+12,2019-11-18T04:40:24.541Z,11/18/2019 4:40,180,0,-61
1.57405E+12,2019-11-18T04:43:17.931Z,11/18/2019 4:43,180,1,-61
1.57405E+12,2019-11-18T04:43:40.961Z,11/18/2019 4:43,180,0,-61
1.57405E+12,2019-11-18T04:43:44.322Z,11/18/2019 4:43,180,1,-61
1.57405E+12,2019-11-18T04:44:07.116Z,11/18/2019 4:44,180,0,-61
1.57405E+12,2019-11-18T04:51:13.968Z,11/18/2019 4:51,180,1,-61
1.57405E+12,2019-11-18T04:53:00.575Z,11/18/2019 4:53,180,0,-61
1.57405E+12,2019-11-18T05:12:05.377Z,11/18/2019 5:12,180,1,-61
1.57405E+12,2019-11-18T05:12:20.738Z,11/18/2019 5:12,180,0,-61
1.57405E+12,2019-11-18T05:22:47.415Z,11/18/2019 5:22,180,1,-61
1.57405E+12,2019-11-18T05:23:04.817Z,11/18/2019 5:23,180,0,-61
1.57407E+12,2019-11-18T10:36:22.789Z,11/18/2019 10:36,180,1,-61
1.57407E+12,2019-11-18T10:36:48.808Z,11/18/2019 10:36,180,0,-61
1.57407E+12,2019-11-18T10:37:41.574Z,11/18/2019 10:37,180,1,-61
1.57407E+12,2019-11-18T10:37:59.497Z,11/18/2019 10:37,180,0,-61
1.57407E+12,2019-11-18T10:46:38.049Z,11/18/2019 10:46,180,1,-61
1.57407E+12,2019-11-18T10:47:35.922Z,11/18/2019 10:47,180,0,-61
1.57407E+12,2019-11-18T10:47:44.059Z,11/18/2019 10:47,180,1,-61
1.57407E+12,2019-11-18T10:47:59.218Z,11/18/2019 10:47,180,0,-61
1.57407E+12,2019-11-18T10:48:09.491Z,11/18/2019 10:48,180,1,-61
1.57407E+12,2019-11-18T10:48:51.177Z,11/18/2019 10:48,180,0,-61
1.57407E+12,2019-11-18T10:49:05.928Z,11/18/2019 10:49,180,1,-61
1.57407E+12,2019-11-18T10:50:11.026Z,11/18/2019 10:50,180,0,-61
1.57407E+12,2019-11-18T10:50:41.369Z,11/18/2019 10:50,180,1,-61
1.57407E+12,2019-11-18T10:51:06.468Z,11/18/2019 10:51,180,0,-61
1.57407E+12,2019-11-18T10:51:24.198Z,11/18/2019 10:51,180,1,-61
1.57407E+12,2019-11-18T10:51:53.333Z,11/18/2019 10:51,180,0,-61
1.57407E+12,2019-11-18T11:01:56.433Z,11/18/2019 11:01,180,1,-61
1.57407E+12,2019-11-18T11:02:15.579Z,11/18/2019 11:02,180,0,-61
1.57407E+12,2019-11-18T11:02:25.866Z,11/18/2019 11:02,180,1,-61
1.57407E+12,2019-11-18T11:02:57.764Z,11/18/2019 11:02,180,0,-61
1.57408E+12,2019-11-18T11:05:39.704Z,11/18/2019 11:05,180,1,-61
1.57408E+12,2019-11-18T11:06:04.883Z,11/18/2019 11:06,180,0,-61
1.57408E+12,2019-11-18T11:13:10.864Z,11/18/2019 11:13,180,1,-61
1.57408E+12,2019-11-18T11:13:26.880Z,11/18/2019 11:13,180,0,-61
1.57408E+12,2019-11-18T11:14:56.804Z,11/18/2019 11:14,180,1,-61
1.57408E+12,2019-11-18T11:15:24.826Z,11/18/2019 11:15,180,0,-61
1.57408E+12,2019-11-18T11:15:54.107Z,11/18/2019 11:15,180,1,-61
1.57408E+12,2019-11-18T11:16:17.040Z,11/18/2019 11:16,180,0,-61
1.57408E+12,2019-11-18T11:18:49.171Z,11/18/2019 11:18,180,1,-61
1.57408E+12,2019-11-18T11:19:11.549Z,11/18/2019 11:19,180,0,-61
1.57408E+12,2019-11-18T11:20:04.115Z,11/18/2019 11:20,180,1,-61
1.57408E+12,2019-11-18T11:20:30.260Z,11/18/2019 11:20,180,0,-61
1.57408E+12,2019-11-18T11:21:11.677Z,11/18/2019 11:21,180,1,-61
1.57408E+12,2019-11-18T11:21:42.180Z,11/18/2019 11:21,180,0,-61
1.57408E+12,2019-11-18T11:37:33.251Z,11/18/2019 11:37,180,1,-61
1.57408E+12,2019-11-18T11:37:50.730Z,11/18/2019 11:37,180,0,-61
1.57408E+12,2019-11-18T11:39:57.486Z,11/18/2019 11:39,180,1,-61
1.57408E+12,2019-11-18T11:40:50.879Z,11/18/2019 11:40,180,0,-61
1.57408E+12,2019-11-18T11:46:28.413Z,11/18/2019 11:46,180,1,-61
1.57408E+12,2019-11-18T11:46:45.279Z,11/18/2019 11:46,180,0,-61
1.57408E+12,2019-11-18T11:46:54.108Z,11/18/2019 11:46,180,1,-61
1.57408E+12,2019-11-18T11:47:10.232Z,11/18/2019 11:47,180,0,-61
1.57408E+12,2019-11-18T11:47:19.070Z,11/18/2019 11:47,180,1,-61
1.57408E+12,2019-11-18T11:47:35.947Z,11/18/2019 11:47,180,0,-61
1.57408E+12,2019-11-18T11:50:49.658Z,11/18/2019 11:50,180,1,-61
1.57408E+12,2019-11-18T11:51:22.685Z,11/18/2019 11:51,180,0,-61
1.57408E+12,2019-11-18T11:52:36.387Z,11/18/2019 11:52,180,1,-61
1.57408E+12,2019-11-18T11:52:52.142Z,11/18/2019 11:52,180,0,-61
1.57408E+12,2019-11-18T11:55:58.580Z,11/18/2019 11:55,180,1,-61
1.57408E+12,2019-11-18T11:56:15.678Z,11/18/2019 11:56,180,0,-61
1.57408E+12,2019-11-18T11:56:19.271Z,11/18/2019 11:56,180,1,-61
1.57408E+12,2019-11-18T11:56:45.648Z,11/18/2019 11:56,180,0,-61
1.57408E+12,2019-11-18T12:00:00.350Z,11/18/2019 12:00,180,1,-61
1.57408E+12,2019-11-18T12:00:47.569Z,11/18/2019 12:00,180,0,-61
1.57408E+12,2019-11-18T12:01:56.334Z,11/18/2019 12:01,180,1,-61
1.57408E+12,2019-11-18T12:02:32.796Z,11/18/2019 12:02,180,0,-61
1.57408E+12,2019-11-18T12:02:41.022Z,11/18/2019 12:02,180,1,-61
1.57408E+12,2019-11-18T12:03:01.799Z,11/18/2019 12:03,180,0,-61
1.57408E+12,2019-11-18T12:03:13.692Z,11/18/2019 12:03,180,1,-61
1.57408E+12,2019-11-18T12:03:40.660Z,11/18/2019 12:03,180,0,-61
1.57408E+12,2019-11-18T12:04:53.325Z,11/18/2019 12:04,180,1,-61
1.57408E+12,2019-11-18T12:05:10.089Z,11/18/2019 12:05,180,0,-61
1.57408E+12,2019-11-18T12:05:22.761Z,11/18/2019 12:05,180,1,-61
1.57408E+12,2019-11-18T12:06:11.139Z,11/18/2019 12:06,180,0,-61
1.57408E+12,2019-11-18T12:06:57.881Z,11/18/2019 12:06,180,1,-61
1.57408E+12,2019-11-18T12:07:30.739Z,11/18/2019 12:07,180,0,-61
1.57408E+12,2019-11-18T12:07:51.576Z,11/18/2019 12:07,180,1,-61
1.57408E+12,2019-11-18T12:08:09.140Z,11/18/2019 12:08,180,0,-61
1.57408E+12,2019-11-18T12:09:41.495Z,11/18/2019 12:09,180,1,-61
1.57408E+12,2019-11-18T12:09:57.965Z,11/18/2019 12:09,180,0,-61
1.57408E+12,2019-11-18T12:10:37.532Z,11/18/2019 12:10,180,1,-61
1.57408E+12,2019-11-18T12:10:56.026Z,11/18/2019 12:10,180,0,-61
1.57408E+12,2019-11-18T12:11:34.379Z,11/18/2019 12:11,180,1,-61
1.57408E+12,2019-11-18T12:12:06.438Z,11/18/2019 12:12,180,0,-61
1.57408E+12,2019-11-18T12:13:06.774Z,11/18/2019 12:13,180,1,-61
1.57408E+12,2019-11-18T12:13:30.353Z,11/18/2019 12:13,180,0,-61
1.5741E+12,2019-11-18T16:54:00.549Z,11/18/2019 16:54,180,1,-61
1.5741E+12,2019-11-18T16:54:53.065Z,11/18/2019 16:54,180,0,-61
1.5741E+12,2019-11-18T16:56:18.856Z,11/18/2019 16:56,180,1,-61
1.5741E+12,2019-11-18T16:56:43.423Z,11/18/2019 16:56,180,0,-61
1.5741E+12,2019-11-18T16:59:19.254Z,11/18/2019 16:59,180,1,-61
1.5741E+12,2019-11-18T16:59:46.967Z,11/18/2019 16:59,180,0,-61
1.5741E+12,2019-11-18T16:59:59.088Z,11/18/2019 16:59,180,1,-61
1.5741E+12,2019-11-18T17:00:33.928Z,11/18/2019 17:00,180,0,-61
1.5741E+12,2019-11-18T17:02:02.027Z,11/18/2019 17:02,180,1,-61
1.5741E+12,2019-11-18T17:02:19.537Z,11/18/2019 17:02,180,0,-61
1.5741E+12,2019-11-18T17:02:32.835Z,11/18/2019 17:02,180,1,-61
1.5741E+12,2019-11-18T17:03:00.705Z,11/18/2019 17:03,180,0,-61
1.5741E+12,2019-11-18T17:03:14.113Z,11/18/2019 17:03,180,1,-61
1.5741E+12,2019-11-18T17:03:44.784Z,11/18/2019 17:03,180,0,-61
1.5741E+12,2019-11-18T17:04:10.615Z,11/18/2019 17:04,180,1,-61
1.5741E+12,2019-11-18T17:05:00.023Z,11/18/2019 17:05,180,0,-61
1.5741E+12,2019-11-18T17:05:19.460Z,11/18/2019 17:05,180,1,-61
1.5741E+12,2019-11-18T17:05:36.149Z,11/18/2019 17:05,180,0,-61
1.5741E+12,2019-11-18T17:10:08.027Z,11/18/2019 17:10,180,1,-61
1.5741E+12,2019-11-18T17:10:43.593Z,11/18/2019 17:10,180,0,-61
1.57411E+12,2019-11-18T19:47:28.417Z,11/18/2019 19:47,180,1,-61
1.57411E+12,2019-11-18T19:47:53.269Z,11/18/2019 19:47,180,0,-61
1.57411E+12,2019-11-18T19:48:28.954Z,11/18/2019 19:48,180,1,-61
1.57411E+12,2019-11-18T19:48:54.429Z,11/18/2019 19:48,180,0,-61
1.57411E+12,2019-11-18T20:43:00.186Z,11/18/2019 20:43,180,1,-61
1.57411E+12,2019-11-18T20:43:24.663Z,11/18/2019 20:43,180,0,-61
1.57411E+12,2019-11-18T20:44:53.885Z,11/18/2019 20:44,180,1,-61
1.57411E+12,2019-11-18T20:45:20.171Z,11/18/2019 20:45,180,0,-61
1.57411E+12,2019-11-18T22:04:32.664Z,11/18/2019 22:04,180,1,-61
1.57411E+12,2019-11-18T22:05:24.536Z,11/18/2019 22:05,180,0,-61
1.57412E+12,2019-11-18T22:52:42.225Z,11/18/2019 22:52,180,1,-61
1.57412E+12,2019-11-18T22:53:09.449Z,11/18/2019 22:53,180,0,-61
1.57412E+12,2019-11-18T22:56:23.910Z,11/18/2019 22:56,180,1,-61
1.57412E+12,2019-11-18T22:56:57.885Z,11/18/2019 22:56,180,0,-61
1.57412E+12,2019-11-18T22:58:03.209Z,11/18/2019 22:58,180,1,-61
1.57412E+12,2019-11-18T22:58:27.900Z,11/18/2019 22:58,180,0,-61
1.57412E+12,2019-11-18T22:58:38.851Z,11/18/2019 22:58,180,1,-61
1.57412E+12,2019-11-18T22:58:56.471Z,11/18/2019 22:58,180,0,-61
1.57412E+12,2019-11-18T22:59:41.447Z,11/18/2019 22:59,180,1,-61
1.57412E+12,2019-11-18T23:00:03.714Z,11/18/2019 23:00,180,0,-61
1.57412E+12,2019-11-19T00:08:22.143Z,11/19/2019 0:08,180,1,-61
1.57412E+12,2019-11-19T00:08:50.134Z,11/19/2019 0:08,180,0,-61
1.57412E+12,2019-11-19T00:15:36.037Z,11/19/2019 0:15,180,1,-61
1.57412E+12,2019-11-19T00:16:05.232Z,11/19/2019 0:16,180,0,-61
1.57412E+12,2019-11-19T00:16:13.438Z,11/19/2019 0:16,180,1,-61
1.57412E+12,2019-11-19T00:16:32.117Z,11/19/2019 0:16,180,0,-61
1.57412E+12,2019-11-19T00:16:56.264Z,11/19/2019 0:16,180,1,-61
1.57412E+12,2019-11-19T00:17:41.223Z,11/19/2019 0:17,180,0,-61
1.57412E+12,2019-11-19T00:19:37.716Z,11/19/2019 0:19,180,1,-61
1.57412E+12,2019-11-19T00:19:57.359Z,11/19/2019 0:19,180,0,-61
1.57412E+12,2019-11-19T00:21:37.149Z,11/19/2019 0:21,180,1,-61
1.57412E+12,2019-11-19T00:21:56.051Z,11/19/2019 0:21,180,0,-61
1.57412E+12,2019-11-19T00:22:31.853Z,11/19/2019 0:22,180,1,-61
1.57412E+12,2019-11-19T00:23:07.841Z,11/19/2019 0:23,180,0,-61
1.57412E+12,2019-11-19T00:33:15.181Z,11/19/2019 0:33,180,1,-61
1.57412E+12,2019-11-19T00:33:34.607Z,11/19/2019 0:33,180,0,-61
1.57412E+12,2019-11-19T00:48:03.730Z,11/19/2019 0:48,180,1,-61
1.57412E+12,2019-11-19T00:48:24.890Z,11/19/2019 0:48,180,0,-61
1.57412E+12,2019-11-19T00:49:42.259Z,11/19/2019 0:49,180,1,-61
1.57412E+12,2019-11-19T00:50:01.426Z,11/19/2019 0:50,180,0,-61
1.57412E+12,2019-11-19T00:50:24.704Z,11/19/2019 0:50,180,1,-61
1.57412E+12,2019-11-19T00:50:46.876Z,11/19/2019 0:50,180,0,-61
1.57413E+12,2019-11-19T01:21:07.239Z,11/19/2019 1:21,180,1,-61
1.57413E+12,2019-11-19T01:21:33.328Z,11/19/2019 1:21,180,0,-61
1.57413E+12,2019-11-19T01:23:58.951Z,11/19/2019 1:23,180,1,-61
1.57413E+12,2019-11-19T01:24:21.589Z,11/19/2019 1:24,180,0,-61
1.57413E+12,2019-11-19T01:24:53.654Z,11/19/2019 1:24,180,1,-61
1.57413E+12,2019-11-19T01:25:19.225Z,11/19/2019 1:25,180,0,-61
1.57413E+12,2019-11-19T01:42:04.196Z,11/19/2019 1:42,180,1,-61
1.57413E+12,2019-11-19T01:42:31.757Z,11/19/2019 1:42,180,0,-61
1.57413E+12,2019-11-19T01:57:02.138Z,11/19/2019 1:57,180,1,-61
1.57413E+12,2019-11-19T01:57:25.352Z,11/19/2019 1:57,180,0,-61
1.57413E+12,2019-11-19T01:57:30.885Z,11/19/2019 1:57,180,1,-61
1.57413E+12,2019-11-19T01:58:00.220Z,11/19/2019 1:58,180,0,-61
1.57413E+12,2019-11-19T02:29:32.233Z,11/19/2019 2:29,180,1,-61
1.57413E+12,2019-11-19T02:29:48.315Z,11/19/2019 2:29,180,0,-61
1.57413E+12,2019-11-19T02:29:51.216Z,11/19/2019 2:29,180,1,-61
1.57413E+12,2019-11-19T02:30:37.904Z,11/19/2019 2:30,180,0,-61
1.57413E+12,2019-11-19T02:47:10.056Z,11/19/2019 2:47,180,1,-61
1.57413E+12,2019-11-19T02:47:31.130Z,11/19/2019 2:47,180,0,-61
1.57413E+12,2019-11-19T03:00:57.207Z,11/19/2019 3:00,180,1,-61
1.57413E+12,2019-11-19T03:01:15.131Z,11/19/2019 3:01,180,0,-61
1.57413E+12,2019-11-19T03:03:26.602Z,11/19/2019 3:03,180,1,-61
1.57413E+12,2019-11-19T03:03:45.585Z,11/19/2019 3:03,180,0,-61
1.57413E+12,2019-11-19T03:22:32.252Z,11/19/2019 3:22,180,1,-61
1.57413E+12,2019-11-19T03:23:10.800Z,11/19/2019 3:23,180,0,-61
1.57413E+12,2019-11-19T03:31:40.702Z,11/19/2019 3:31,180,1,-61
1.57413E+12,2019-11-19T03:32:06.549Z,11/19/2019 3:32,180,0,-61
1.57413E+12,2019-11-19T03:34:57.402Z,11/19/2019 3:34,180,1,-61
1.57413E+12,2019-11-19T03:35:15.902Z,11/19/2019 3:35,180,0,-61
1.57413E+12,2019-11-19T03:36:02.862Z,11/19/2019 3:36,180,1,-61
1.57413E+12,2019-11-19T03:36:20.418Z,11/19/2019 3:36,180,0,-61
1.57413E+12,2019-11-19T03:36:50.132Z,11/19/2019 3:36,180,1,-61
1.57413E+12,2019-11-19T03:37:06.385Z,11/19/2019 3:37,180,0,-61
1.57413E+12,2019-11-19T03:37:12.336Z,11/19/2019 3:37,180,1,-61
1.57413E+12,2019-11-19T03:38:06.419Z,11/19/2019 3:38,180,0,-61
1.57414E+12,2019-11-19T03:45:30.993Z,11/19/2019 3:45,180,1,-61
1.57414E+12,2019-11-19T03:45:48.462Z,11/19/2019 3:45,180,0,-61
1.57414E+12,2019-11-19T03:50:07.892Z,11/19/2019 3:50,180,1,-61
1.57414E+12,2019-11-19T03:50:27.777Z,11/19/2019 3:50,180,0,-61
1.57414E+12,2019-11-19T03:50:41.472Z,11/19/2019 3:50,180,1,-61
1.57414E+12,2019-11-19T03:50:59.645Z,11/19/2019 3:50,180,0,-61
1.57414E+12,2019-11-19T03:51:03.539Z,11/19/2019 3:51,180,1,-61
1.57414E+12,2019-11-19T03:51:30.954Z,11/19/2019 3:51,180,0,-61
1.57414E+12,2019-11-19T03:56:35.407Z,11/19/2019 3:56,180,1,-61
1.57414E+12,2019-11-19T03:56:51.548Z,11/19/2019 3:56,180,0,-61
1.57414E+12,2019-11-19T03:57:01.549Z,11/19/2019 3:57,180,1,-61
1.57414E+12,2019-11-19T03:57:18.236Z,11/19/2019 3:57,180,0,-61
1.57414E+12,2019-11-19T03:57:35.403Z,11/19/2019 3:57,180,1,-61
1.57414E+12,2019-11-19T03:58:34.448Z,11/19/2019 3:58,180,0,-61
1.57414E+12,2019-11-19T04:09:30.169Z,11/19/2019 4:09,180,1,-61
1.57414E+12,2019-11-19T04:09:55.451Z,11/19/2019 4:09,180,0,-61
1.57414E+12,2019-11-19T04:10:10.606Z,11/19/2019 4:10,180,1,-61
1.57414E+12,2019-11-19T04:11:29.713Z,11/19/2019 4:11,180,0,-61
1.57414E+12,2019-11-19T04:14:22.977Z,11/19/2019 4:14,180,1,-61
1.57414E+12,2019-11-19T04:14:43.923Z,11/19/2019 4:14,180,0,-61
1.57414E+12,2019-11-19T04:16:31.054Z,11/19/2019 4:16,180,1,-61
1.57414E+12,2019-11-19T04:16:52.710Z,11/19/2019 4:16,180,0,-61
1.57414E+12,2019-11-19T04:16:52.955Z,11/19/2019 4:16,180,1,-61
1.57414E+12,2019-11-19T04:17:13.424Z,11/19/2019 4:17,180,0,-61
1.57416E+12,2019-11-19T09:36:51.621Z,11/19/2019 9:36,180,1,-61
1.57416E+12,2019-11-19T09:37:37.837Z,11/19/2019 9:37,180,0,-61
1.57416E+12,2019-11-19T10:32:46.484Z,11/19/2019 10:32,180,1,-61
1.57416E+12,2019-11-19T10:33:18.046Z,11/19/2019 10:33,180,0,-61
1.57416E+12,2019-11-19T10:35:02.085Z,11/19/2019 10:35,180,1,-61
1.57416E+12,2019-11-19T10:35:30.405Z,11/19/2019 10:35,180,0,-61
1.57416E+12,2019-11-19T10:45:59.040Z,11/19/2019 10:45,180,1,-61
1.57416E+12,2019-11-19T10:46:42.885Z,11/19/2019 10:46,180,0,-61
1.57416E+12,2019-11-19T10:46:45.713Z,11/19/2019 10:46,180,1,-61
1.57416E+12,2019-11-19T10:47:14.859Z,11/19/2019 10:47,180,0,-61
