trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574121648100,2019-11-19T00:00:48.100Z,11/19/2019 00:00:48,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574121679354,2019-11-19T00:01:19.354Z,11/19/2019 00:01:19,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574121685813,2019-11-19T00:01:25.813Z,11/19/2019 00:01:25,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574121930227,2019-11-19T00:05:30.227Z,11/19/2019 00:05:30,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574121937368,2019-11-19T00:05:37.368Z,11/19/2019 00:05:37,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122104010,2019-11-19T00:08:24.010Z,11/19/2019 00:08:24,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122107854,2019-11-19T00:08:27.854Z,11/19/2019 00:08:27,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122157345,2019-11-19T00:09:17.345Z,11/19/2019 00:09:17,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122161894,2019-11-19T00:09:21.894Z,11/19/2019 00:09:21,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122439751,2019-11-19T00:13:59.751Z,11/19/2019 00:13:59,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122442221,2019-11-19T00:14:02.221Z,11/19/2019 00:14:02,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122458819,2019-11-19T00:14:18.819Z,11/19/2019 00:14:18,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122462604,2019-11-19T00:14:22.604Z,11/19/2019 00:14:22,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122646583,2019-11-19T00:17:26.583Z,11/19/2019 00:17:26,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574122653275,2019-11-19T00:17:33.275Z,11/19/2019 00:17:33,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574123538518,2019-11-19T00:32:18.518Z,11/19/2019 00:32:18,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574123545078,2019-11-19T00:32:25.078Z,11/19/2019 00:32:25,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574124653707,2019-11-19T00:50:53.707Z,11/19/2019 00:50:53,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574124657249,2019-11-19T00:50:57.249Z,11/19/2019 00:50:57,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126298209,2019-11-19T01:18:18.209Z,11/19/2019 01:18:18,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126301360,2019-11-19T01:18:21.360Z,11/19/2019 01:18:21,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126387372,2019-11-19T01:19:47.372Z,11/19/2019 01:19:47,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126391579,2019-11-19T01:19:51.579Z,11/19/2019 01:19:51,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126475724,2019-11-19T01:21:15.724Z,11/19/2019 01:21:15,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126486502,2019-11-19T01:21:26.502Z,11/19/2019 01:21:26,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126597735,2019-11-19T01:23:17.735Z,11/19/2019 01:23:17,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126601656,2019-11-19T01:23:21.656Z,11/19/2019 01:23:21,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126609570,2019-11-19T01:23:29.570Z,11/19/2019 01:23:29,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
