trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380815071,2019-11-22T00:00:15.071Z,11/22/2019 00:00:15,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380830545,2019-11-22T00:00:30.545Z,11/22/2019 00:00:30,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380847601,2019-11-22T00:00:47.601Z,11/22/2019 00:00:47,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380863202,2019-11-22T00:01:03.202Z,11/22/2019 00:01:03,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380874373,2019-11-22T00:01:14.373Z,11/22/2019 00:01:14,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380889825,2019-11-22T00:01:29.825Z,11/22/2019 00:01:29,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380914834,2019-11-22T00:01:54.834Z,11/22/2019 00:01:54,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380930289,2019-11-22T00:02:10.289Z,11/22/2019 00:02:10,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380984041,2019-11-22T00:03:04.041Z,11/22/2019 00:03:04,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574380999689,2019-11-22T00:03:19.689Z,11/22/2019 00:03:19,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381030062,2019-11-22T00:03:50.062Z,11/22/2019 00:03:50,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381045313,2019-11-22T00:04:05.313Z,11/22/2019 00:04:05,0,100,80,0,2.8,228,greenpeak,gpd,0,0,-53,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381179099,2019-11-22T00:06:19.099Z,11/22/2019 00:06:19,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381194789,2019-11-22T00:06:34.789Z,11/22/2019 00:06:34,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381493819,2019-11-22T00:11:33.819Z,11/22/2019 00:11:33,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381509268,2019-11-22T00:11:49.268Z,11/22/2019 00:11:49,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381646636,2019-11-22T00:14:06.636Z,11/22/2019 00:14:06,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574381662074,2019-11-22T00:14:22.074Z,11/22/2019 00:14:22,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574383096652,2019-11-22T00:38:16.652Z,11/22/2019 00:38:16,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574383680278,2019-11-22T00:48:00.278Z,11/22/2019 00:48:00,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574383696035,2019-11-22T00:48:16.035Z,11/22/2019 00:48:16,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574384494088,2019-11-22T01:01:34.088Z,11/22/2019 01:01:34,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574384509546,2019-11-22T01:01:49.546Z,11/22/2019 01:01:49,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574384555878,2019-11-22T01:02:35.878Z,11/22/2019 01:02:35,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574384571255,2019-11-22T01:02:51.255Z,11/22/2019 01:02:51,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385442429,2019-11-22T01:17:22.429Z,11/22/2019 01:17:22,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385458126,2019-11-22T01:17:38.126Z,11/22/2019 01:17:38,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385485801,2019-11-22T01:18:05.801Z,11/22/2019 01:18:05,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385501274,2019-11-22T01:18:21.274Z,11/22/2019 01:18:21,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385650567,2019-11-22T01:20:50.567Z,11/22/2019 01:20:50,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385681206,2019-11-22T01:21:21.206Z,11/22/2019 01:21:21,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385688769,2019-11-22T01:21:28.769Z,11/22/2019 01:21:28,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385719048,2019-11-22T01:21:59.048Z,11/22/2019 01:21:59,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385760322,2019-11-22T01:22:40.322Z,11/22/2019 01:22:40,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574385775787,2019-11-22T01:22:55.787Z,11/22/2019 01:22:55,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386113624,2019-11-22T01:28:33.624Z,11/22/2019 01:28:33,0,100,80,0,2.8,228,greenpeak,gpd,1,0,-53,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386129141,2019-11-22T01:28:49.141Z,11/22/2019 01:28:49,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386140202,2019-11-22T01:29:00.202Z,11/22/2019 01:29:00,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386155685,2019-11-22T01:29:15.685Z,11/22/2019 01:29:15,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386394286,2019-11-22T01:33:14.286Z,11/22/2019 01:33:14,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386409793,2019-11-22T01:33:29.793Z,11/22/2019 01:33:29,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386437005,2019-11-22T01:33:57.005Z,11/22/2019 01:33:57,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386467539,2019-11-22T01:34:27.539Z,11/22/2019 01:34:27,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386484511,2019-11-22T01:34:44.511Z,11/22/2019 01:34:44,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386499878,2019-11-22T01:34:59.878Z,11/22/2019 01:34:59,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574386696483,2019-11-22T01:38:16.483Z,11/22/2019 01:38:16,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387218127,2019-11-22T01:46:58.127Z,11/22/2019 01:46:58,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387233702,2019-11-22T01:47:13.702Z,11/22/2019 01:47:13,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387298312,2019-11-22T01:48:18.312Z,11/22/2019 01:48:18,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387313849,2019-11-22T01:48:33.849Z,11/22/2019 01:48:33,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387560271,2019-11-22T01:52:40.271Z,11/22/2019 01:52:40,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387575781,2019-11-22T01:52:55.781Z,11/22/2019 01:52:55,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387759238,2019-11-22T01:55:59.238Z,11/22/2019 01:55:59,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387774751,2019-11-22T01:56:14.751Z,11/22/2019 01:56:14,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387783465,2019-11-22T01:56:23.465Z,11/22/2019 01:56:23,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574387798893,2019-11-22T01:56:38.893Z,11/22/2019 01:56:38,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574390109978,2019-11-22T02:35:09.978Z,11/22/2019 02:35:09,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574390125429,2019-11-22T02:35:25.429Z,11/22/2019 02:35:25,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391084764,2019-11-22T02:51:24.764Z,11/22/2019 02:51:24,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391100656,2019-11-22T02:51:40.656Z,11/22/2019 02:51:40,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391116177,2019-11-22T02:51:56.177Z,11/22/2019 02:51:56,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391238348,2019-11-22T02:53:58.348Z,11/22/2019 02:53:58,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391253912,2019-11-22T02:54:13.912Z,11/22/2019 02:54:13,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391285471,2019-11-22T02:54:45.471Z,11/22/2019 02:54:45,0,100,80,0,2.8,220,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391300673,2019-11-22T02:55:00.673Z,11/22/2019 02:55:00,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391749104,2019-11-22T03:02:29.104Z,11/22/2019 03:02:29,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391764620,2019-11-22T03:02:44.620Z,11/22/2019 03:02:44,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391792130,2019-11-22T03:03:12.130Z,11/22/2019 03:03:12,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391807656,2019-11-22T03:03:27.656Z,11/22/2019 03:03:27,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391891886,2019-11-22T03:04:51.886Z,11/22/2019 03:04:51,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574391907350,2019-11-22T03:05:07.350Z,11/22/2019 03:05:07,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574392880638,2019-11-22T03:21:20.638Z,11/22/2019 03:21:20,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574392912403,2019-11-22T03:21:52.403Z,11/22/2019 03:21:52,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574393426915,2019-11-22T03:30:26.915Z,11/22/2019 03:30:26,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574393442606,2019-11-22T03:30:42.606Z,11/22/2019 03:30:42,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574393955772,2019-11-22T03:39:15.772Z,11/22/2019 03:39:15,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574393971359,2019-11-22T03:39:31.359Z,11/22/2019 03:39:31,0,100,80,0,2.8,220,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394347045,2019-11-22T03:45:47.045Z,11/22/2019 03:45:47,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394362571,2019-11-22T03:46:02.571Z,11/22/2019 03:46:02,0,100,80,0,2.8,228,greenpeak,gpd,0,0,-53,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394370027,2019-11-22T03:46:10.027Z,11/22/2019 03:46:10,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394385722,2019-11-22T03:46:25.722Z,11/22/2019 03:46:25,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394448880,2019-11-22T03:47:28.880Z,11/22/2019 03:47:28,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394464263,2019-11-22T03:47:44.263Z,11/22/2019 03:47:44,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394748705,2019-11-22T03:52:28.705Z,11/22/2019 03:52:28,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574394764126,2019-11-22T03:52:44.126Z,11/22/2019 03:52:44,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574395757289,2019-11-22T04:09:17.289Z,11/22/2019 04:09:17,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574395772838,2019-11-22T04:09:32.838Z,11/22/2019 04:09:32,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396173729,2019-11-22T04:16:13.729Z,11/22/2019 04:16:13,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396189097,2019-11-22T04:16:29.097Z,11/22/2019 04:16:29,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396418204,2019-11-22T04:20:18.204Z,11/22/2019 04:20:18,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396433924,2019-11-22T04:20:33.924Z,11/22/2019 04:20:33,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396799757,2019-11-22T04:26:39.757Z,11/22/2019 04:26:39,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574396815294,2019-11-22T04:26:55.294Z,11/22/2019 04:26:55,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397120062,2019-11-22T04:32:00.062Z,11/22/2019 04:32:00,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397135757,2019-11-22T04:32:15.757Z,11/22/2019 04:32:15,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397146299,2019-11-22T04:32:26.299Z,11/22/2019 04:32:26,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397161761,2019-11-22T04:32:41.761Z,11/22/2019 04:32:41,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397331250,2019-11-22T04:35:31.250Z,11/22/2019 04:35:31,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397346683,2019-11-22T04:35:46.683Z,11/22/2019 04:35:46,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397885364,2019-11-22T04:44:45.364Z,11/22/2019 04:44:45,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574397900516,2019-11-22T04:45:00.516Z,11/22/2019 04:45:00,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398218546,2019-11-22T04:50:18.546Z,11/22/2019 04:50:18,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398234002,2019-11-22T04:50:34.002Z,11/22/2019 04:50:34,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398328497,2019-11-22T04:52:08.497Z,11/22/2019 04:52:08,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398344110,2019-11-22T04:52:24.110Z,11/22/2019 04:52:24,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398347267,2019-11-22T04:52:27.267Z,11/22/2019 04:52:27,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398363046,2019-11-22T04:52:43.046Z,11/22/2019 04:52:43,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398399481,2019-11-22T04:53:19.481Z,11/22/2019 04:53:19,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398414847,2019-11-22T04:53:34.847Z,11/22/2019 04:53:34,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398415377,2019-11-22T04:53:35.377Z,11/22/2019 04:53:35,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398430735,2019-11-22T04:53:50.735Z,11/22/2019 04:53:50,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398432763,2019-11-22T04:53:52.763Z,11/22/2019 04:53:52,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574398448287,2019-11-22T04:54:08.287Z,11/22/2019 04:54:08,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574418882014,2019-11-22T10:34:42.014Z,11/22/2019 10:34:42,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574418897618,2019-11-22T10:34:57.618Z,11/22/2019 10:34:57,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574418905294,2019-11-22T10:35:05.294Z,11/22/2019 10:35:05,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574418920764,2019-11-22T10:35:20.764Z,11/22/2019 10:35:20,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419618714,2019-11-22T10:46:58.714Z,11/22/2019 10:46:58,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419634248,2019-11-22T10:47:14.248Z,11/22/2019 10:47:14,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419634862,2019-11-22T10:47:14.862Z,11/22/2019 10:47:14,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419650144,2019-11-22T10:47:30.144Z,11/22/2019 10:47:30,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419693410,2019-11-22T10:48:13.410Z,11/22/2019 10:48:13,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419708853,2019-11-22T10:48:28.853Z,11/22/2019 10:48:28,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419957972,2019-11-22T10:52:37.972Z,11/22/2019 10:52:37,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419988369,2019-11-22T10:53:08.369Z,11/22/2019 10:53:08,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574419991906,2019-11-22T10:53:11.906Z,11/22/2019 10:53:11,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420007423,2019-11-22T10:53:27.423Z,11/22/2019 10:53:27,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420037529,2019-11-22T10:53:57.529Z,11/22/2019 10:53:57,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420053075,2019-11-22T10:54:13.075Z,11/22/2019 10:54:13,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420122492,2019-11-22T10:55:22.492Z,11/22/2019 10:55:22,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420137951,2019-11-22T10:55:37.951Z,11/22/2019 10:55:37,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420435158,2019-11-22T11:00:35.158Z,11/22/2019 11:00:35,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420450701,2019-11-22T11:00:50.701Z,11/22/2019 11:00:50,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420476320,2019-11-22T11:01:16.320Z,11/22/2019 11:01:16,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574420506915,2019-11-22T11:01:46.915Z,11/22/2019 11:01:46,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574421614217,2019-11-22T11:20:14.217Z,11/22/2019 11:20:14,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574421629721,2019-11-22T11:20:29.721Z,11/22/2019 11:20:29,0,100,80,0,2.8,224,greenpeak,gpd,0,0,-54,0,
8,10038,FFFFFFFF0060ecf8,Family room Motion Detector,1574421640468,2019-11-22T11:20:40.468Z,11/22/2019 11:20:40,0,100,80,0,2.8,224,greenpeak,gpd,1,0,-54,0,
