timestamp_ms,timestamp_iso,timestamp_excel,lqi,motionStatus,rssi
1.57405E+12,2019-11-18T02:53:47.606Z,11/18/2019 2:53,220,0,-54
1.57405E+12,2019-11-18T02:54:43.308Z,11/18/2019 2:54,228,1,-53
1.57405E+12,2019-11-18T02:54:58.815Z,11/18/2019 2:54,220,0,-54
1.57405E+12,2019-11-18T03:02:11.371Z,11/18/2019 3:02,224,1,-54
1.57405E+12,2019-11-18T03:02:26.814Z,11/18/2019 3:02,224,0,-54
1.57405E+12,2019-11-18T03:02:38.927Z,11/18/2019 3:02,224,1,-54
1.57405E+12,2019-11-18T03:02:54.319Z,11/18/2019 3:02,220,0,-54
1.57405E+12,2019-11-18T03:04:30.139Z,11/18/2019 3:04,220,1,-54
1.57405E+12,2019-11-18T03:04:45.664Z,11/18/2019 3:04,220,0,-54
1.57405E+12,2019-11-18T03:05:12.227Z,11/18/2019 3:05,220,1,-54
1.57405E+12,2019-11-18T03:05:27.833Z,11/18/2019 3:05,220,0,-54
1.57405E+12,2019-11-18T03:06:17.640Z,11/18/2019 3:06,224,1,-54
1.57405E+12,2019-11-18T03:06:33.162Z,11/18/2019 3:06,224,0,-54
1.57405E+12,2019-11-18T03:07:53.490Z,11/18/2019 3:07,220,1,-54
1.57405E+12,2019-11-18T03:08:09.509Z,11/18/2019 3:08,224,1,-54
1.57405E+12,2019-11-18T03:08:24.883Z,11/18/2019 3:08,224,0,-54
1.57405E+12,2019-11-18T03:21:12.536Z,11/18/2019 3:21,220,1,-54
1.57405E+12,2019-11-18T03:21:28.389Z,11/18/2019 3:21,220,0,-54
1.57405E+12,2019-11-18T03:23:35.526Z,11/18/2019 3:23,224,1,-54
1.57405E+12,2019-11-18T03:23:50.964Z,11/18/2019 3:23,224,0,-54
1.57405E+12,2019-11-18T03:32:44.992Z,11/18/2019 3:32,220,1,-54
1.57405E+12,2019-11-18T03:33:00.463Z,11/18/2019 3:33,224,0,-54
1.57405E+12,2019-11-18T03:38:30.898Z,11/18/2019 3:38,224,0,-54
1.57405E+12,2019-11-18T04:01:08.224Z,11/18/2019 4:01,220,1,-54
1.57405E+12,2019-11-18T04:01:23.752Z,11/18/2019 4:01,220,0,-54
1.57405E+12,2019-11-18T04:02:39.528Z,11/18/2019 4:02,224,1,-54
1.57405E+12,2019-11-18T04:02:54.907Z,11/18/2019 4:02,224,0,-54
1.57405E+12,2019-11-18T04:02:58.765Z,11/18/2019 4:02,224,1,-54
1.57405E+12,2019-11-18T04:03:14.454Z,11/18/2019 4:03,220,0,-54
1.57405E+12,2019-11-18T04:16:31.588Z,11/18/2019 4:16,224,1,-54
1.57405E+12,2019-11-18T04:16:46.970Z,11/18/2019 4:16,224,0,-54
1.57405E+12,2019-11-18T04:26:57.032Z,11/18/2019 4:26,224,1,-54
1.57405E+12,2019-11-18T04:27:12.440Z,11/18/2019 4:27,224,0,-54
1.57405E+12,2019-11-18T04:29:01.947Z,11/18/2019 4:29,224,1,-54
1.57405E+12,2019-11-18T04:29:17.498Z,11/18/2019 4:29,228,0,-53
1.57405E+12,2019-11-18T04:34:44.644Z,11/18/2019 4:34,224,1,-54
1.57405E+12,2019-11-18T04:35:00.245Z,11/18/2019 4:35,224,0,-54
1.57405E+12,2019-11-18T04:36:26.321Z,11/18/2019 4:36,224,1,-54
1.57405E+12,2019-11-18T04:36:42.047Z,11/18/2019 4:36,224,0,-54
1.57405E+12,2019-11-18T04:36:45.540Z,11/18/2019 4:36,224,1,-54
1.57405E+12,2019-11-18T04:37:01.064Z,11/18/2019 4:37,224,0,-54
1.57405E+12,2019-11-18T04:38:30.475Z,11/18/2019 4:38,228,0,-53
1.57405E+12,2019-11-18T05:23:30.296Z,11/18/2019 5:23,224,0,-54
1.57405E+12,2019-11-18T05:23:33.302Z,11/18/2019 5:23,220,0,-54
1.57405E+12,2019-11-18T05:23:34.771Z,11/18/2019 5:23,224,1,-54
1.57405E+12,2019-11-18T05:23:50.298Z,11/18/2019 5:23,224,0,-54
1.57406E+12,2019-11-18T05:38:30.304Z,11/18/2019 5:38,220,0,-54
1.57406E+12,2019-11-18T06:38:30.152Z,11/18/2019 6:38,220,0,-54
1.57406E+12,2019-11-18T07:38:29.994Z,11/18/2019 7:38,224,0,-54
1.57407E+12,2019-11-18T08:38:30.448Z,11/18/2019 8:38,220,0,-54
1.57407E+12,2019-11-18T09:38:29.652Z,11/18/2019 9:38,224,0,-54
1.57407E+12,2019-11-18T10:37:27.375Z,11/18/2019 10:37,220,1,-54
1.57407E+12,2019-11-18T10:37:42.958Z,11/18/2019 10:37,224,0,-54
1.57407E+12,2019-11-18T10:38:29.526Z,11/18/2019 10:38,220,0,-54
1.57407E+12,2019-11-18T10:47:51.213Z,11/18/2019 10:47,224,1,-54
1.57407E+12,2019-11-18T10:48:06.694Z,11/18/2019 10:48,224,0,-54
1.57407E+12,2019-11-18T10:48:22.458Z,11/18/2019 10:48,220,1,-54
1.57407E+12,2019-11-18T10:48:37.906Z,11/18/2019 10:48,224,0,-54
1.57407E+12,2019-11-18T11:02:40.377Z,11/18/2019 11:02,224,1,-54
1.57407E+12,2019-11-18T11:03:11.143Z,11/18/2019 11:03,220,0,-54
1.57408E+12,2019-11-18T11:13:19.736Z,11/18/2019 11:13,224,1,-54
1.57408E+12,2019-11-18T11:13:35.133Z,11/18/2019 11:13,224,0,-54
1.57408E+12,2019-11-18T11:13:46.469Z,11/18/2019 11:13,220,1,-54
1.57408E+12,2019-11-18T11:14:01.968Z,11/18/2019 11:14,224,0,-54
1.57408E+12,2019-11-18T11:22:06.024Z,11/18/2019 11:22,228,1,-53
1.57408E+12,2019-11-18T11:22:51.850Z,11/18/2019 11:22,224,0,-54
1.57408E+12,2019-11-18T11:23:29.991Z,11/18/2019 11:23,220,0,-54
