Timestamp,Output
2020-01-21T19:54:48.897Z,0
2020-01-21T19:54:43.901Z,2
2020-01-21T19:54:32.800Z,0
2020-01-21T19:54:14.270Z,2
2020-01-21T19:52:12.964Z,0
2020-01-21T19:52:05.517Z,2
2020-01-21T19:48:41.551Z,0
2020-01-21T19:48:33.566Z,2
2020-01-21T19:46:15.927Z,0
2020-01-21T19:46:04.302Z,2
2020-01-21T18:13:39.516Z,0
2020-01-21T18:13:31.247Z,2
2020-01-21T18:12:50.324Z,0
2020-01-21T18:12:42.331Z,2
2020-01-21T17:26:37.325Z,0
2020-01-21T17:26:29.336Z,2
2020-01-21T17:02:46.314Z,0
2020-01-21T17:02:38.321Z,2
2020-01-21T17:01:52.460Z,0
2020-01-21T17:01:41.473Z,2
2020-01-21T16:59:38.903Z,0
2020-01-21T16:59:30.979Z,2
2020-01-21T16:58:45.800Z,0
2020-01-21T16:58:37.634Z,2
2020-01-21T15:03:14.678Z,0
2020-01-21T13:06:26.962Z,0
2020-01-21T13:06:15.970Z,2
2020-01-21T13:06:08.532Z,0
2020-01-21T13:06:00.521Z,2
2020-01-21T13:05:59.006Z,0
2020-01-21T13:05:47.781Z,2
2020-01-21T12:38:39.437Z,0
2020-01-21T12:38:31.446Z,2
2020-01-21T12:23:05.632Z,0
2020-01-21T12:23:00.635Z,2
2020-01-21T12:08:21.492Z,0
2020-01-21T12:08:10.505Z,2
2020-01-21T12:07:50.062Z,0
2020-01-21T12:07:15.238Z,2
2020-01-21T12:05:09.570Z,0
2020-01-21T12:05:01.578Z,2
2020-01-21T12:03:42.569Z,0
2020-01-21T12:03:34.581Z,2
2020-01-21T12:03:09.693Z,0
2020-01-21T12:02:58.707Z,2
2020-01-21T12:02:31.850Z,0
2020-01-21T12:02:26.856Z,2
2020-01-21T12:02:21.412Z,0
2020-01-21T12:02:13.418Z,2
2020-01-21T12:01:48.517Z,0
2020-01-21T12:01:40.526Z,2
2020-01-21T12:01:24.581Z,0
2020-01-21T12:01:19.588Z,2
2020-01-21T11:56:23.909Z,0
2020-01-21T11:56:16.011Z,2
2020-01-21T11:55:42.598Z,0
2020-01-21T11:55:34.610Z,2
2020-01-21T11:55:07.429Z,0
2020-01-21T11:55:02.433Z,2
2020-01-21T11:53:18.023Z,0
2020-01-21T11:53:10.033Z,2
2020-01-21T11:51:41.423Z,0
2020-01-21T11:51:24.446Z,2
2020-01-21T11:51:19.079Z,0
2020-01-21T11:51:10.494Z,2
2020-01-21T11:50:13.466Z,0
2020-01-21T11:49:52.793Z,2
2020-01-21T11:49:44.789Z,0
2020-01-21T11:49:33.805Z,2
2020-01-21T11:49:22.899Z,0
2020-01-21T11:49:14.910Z,2
2020-01-21T11:49:08.625Z,0
2020-01-21T11:48:57.637Z,2
2020-01-21T11:48:30.568Z,0
2020-01-21T11:48:19.520Z,2
2020-01-21T11:44:50.669Z,0
2020-01-21T11:44:42.675Z,2
2020-01-21T11:44:34.041Z,0
2020-01-21T11:44:26.055Z,2
2020-01-21T11:44:24.070Z,0
2020-01-21T11:44:13.084Z,2
2020-01-21T11:00:18.508Z,0
2020-01-21T11:00:10.516Z,2
2020-01-21T10:42:04.314Z,0
2020-01-21T08:45:17.967Z,0
2020-01-21T06:48:31.982Z,0
2020-01-21T06:48:23.993Z,2
2020-01-21T06:38:21.401Z,0
2020-01-21T06:38:10.468Z,2
2020-01-21T06:10:39.884Z,0
2020-01-21T06:10:31.896Z,2
2020-01-21T06:07:58.160Z,0
2020-01-21T06:07:50.216Z,2
2020-01-21T05:37:32.480Z,0
2020-01-21T05:37:24.224Z,2
2020-01-21T05:36:52.844Z,0
2020-01-21T05:36:37.931Z,2
2020-01-21T05:31:35.861Z,0
2020-01-21T05:31:24.879Z,2
2020-01-21T05:11:06.965Z,0
2020-01-21T05:10:55.439Z,2
2020-01-21T04:58:43.806Z,0
2020-01-21T04:58:35.898Z,2
2020-01-21T04:45:50.026Z,0
2020-01-21T04:45:32.480Z,2
2020-01-21T04:45:30.370Z,0
2020-01-21T04:45:25.381Z,2
2020-01-21T04:42:59.670Z,0
2020-01-21T04:42:54.675Z,2
2020-01-21T04:41:51.950Z,0
2020-01-21T04:41:43.777Z,2
2020-01-21T04:41:43.023Z,0
2020-01-21T04:41:35.033Z,2
2020-01-21T04:38:32.612Z,0
2020-01-21T04:38:27.971Z,2
2020-01-21T04:38:21.935Z,0
2020-01-21T04:38:07.949Z,2
2020-01-21T04:34:44.216Z,0
2020-01-21T04:34:36.230Z,2
2020-01-21T04:34:26.861Z,0
2020-01-21T04:34:18.874Z,2
2020-01-21T04:12:49.298Z,0
2020-01-21T04:12:34.519Z,2
2020-01-21T04:07:25.900Z,0
2020-01-21T04:07:17.912Z,2
2020-01-21T03:50:35.650Z,0
2020-01-21T03:50:27.671Z,2
2020-01-21T03:24:53.443Z,0
2020-01-21T03:24:45.423Z,2
2020-01-21T03:24:43.864Z,0
2020-01-21T03:24:35.438Z,2
2020-01-21T03:24:22.928Z,0
2020-01-21T03:24:15.462Z,2
2020-01-21T03:24:01.756Z,0
2020-01-21T03:23:53.600Z,2
2020-01-21T03:23:50.217Z,0
2020-01-21T03:23:42.230Z,2
2020-01-21T03:08:43.879Z,0
2020-01-21T03:08:35.887Z,2
2020-01-21T03:03:08.184Z,0
2020-01-21T03:03:00.194Z,2
2020-01-21T02:34:35.914Z,0
2020-01-21T02:34:27.961Z,2
2020-01-21T02:29:06.901Z,0
2020-01-21T02:28:58.910Z,2
2020-01-21T02:17:49.762Z,0
2020-01-21T02:17:44.832Z,0
2020-01-21T02:17:36.812Z,2
2020-01-21T00:30:42.021Z,0
2020-01-21T00:30:32.071Z,2
2020-01-21T00:30:29.800Z,0
2020-01-21T00:30:24.803Z,2
2020-01-21T00:30:24.169Z,0
2020-01-21T00:30:13.185Z,2
2020-01-21T00:30:01.129Z,0
2020-01-21T00:29:53.165Z,2
2020-01-20T23:30:07.622Z,0
2020-01-20T23:29:59.637Z,2
2020-01-20T23:24:37.795Z,0
2020-01-20T23:24:25.973Z,2
2020-01-20T23:24:00.961Z,0
2020-01-20T23:23:05.308Z,2
2020-01-20T23:20:59.270Z,0
2020-01-20T23:20:48.285Z,2
2020-01-20T23:18:53.334Z,0
2020-01-20T23:18:42.223Z,2
2020-01-20T23:18:40.217Z,0
2020-01-20T23:18:15.794Z,2
2020-01-20T23:10:50.886Z,0
2020-01-20T23:10:42.721Z,2
2020-01-20T22:32:16.286Z,0
2020-01-20T22:32:08.295Z,2
2020-01-20T22:27:32.793Z,0
2020-01-20T22:27:21.827Z,2
2020-01-20T22:27:21.085Z,0
2020-01-20T22:27:13.085Z,2
2020-01-20T22:26:50.513Z,0
2020-01-20T22:26:39.549Z,2
2020-01-20T22:26:22.431Z,0
2020-01-20T22:26:17.435Z,2
2020-01-20T22:25:47.178Z,0
2020-01-20T22:25:39.164Z,2
2020-01-20T22:25:19.834Z,0
2020-01-20T22:25:11.844Z,2
2020-01-20T22:24:45.687Z,0
2020-01-20T22:24:37.692Z,2
2020-01-20T21:51:03.985Z,0
2020-01-20T21:50:55.998Z,2
2020-01-20T21:25:55.004Z,0
2020-01-20T19:29:07.511Z,0
2020-01-20T19:28:56.522Z,2
2020-01-20T19:18:32.229Z,0
2020-01-20T19:18:24.218Z,2
2020-01-20T19:12:18.031Z,0
2020-01-20T19:12:09.996Z,2
2020-01-20T19:10:42.113Z,0
2020-01-20T19:10:21.215Z,2
2020-01-20T19:09:59.188Z,0
2020-01-20T19:09:51.133Z,2
2020-01-20T19:09:43.908Z,0
2020-01-20T19:09:39.525Z,2
2020-01-20T19:09:38.770Z,0
2020-01-20T19:09:27.779Z,2
2020-01-20T19:05:55.323Z,0
2020-01-20T19:05:44.437Z,2
2020-01-20T19:04:47.626Z,0
2020-01-20T19:04:33.580Z,2
2020-01-20T19:00:02.550Z,0
2020-01-20T18:59:44.905Z,2
2020-01-20T18:59:14.550Z,0
2020-01-20T18:59:06.606Z,2
2020-01-20T18:54:17.211Z,0
2020-01-20T18:54:08.856Z,2
2020-01-20T18:50:11.401Z,0
2020-01-20T18:50:04.415Z,2
2020-01-20T18:33:20.567Z,0
2020-01-20T18:33:12.579Z,2
2020-01-20T18:33:09.169Z,0
2020-01-20T18:32:57.900Z,2
2020-01-20T18:32:44.194Z,0
2020-01-20T18:32:36.205Z,2
2020-01-20T18:32:31.840Z,0
2020-01-20T18:32:23.933Z,2
2020-01-20T18:27:19.670Z,0
2020-01-20T18:27:07.580Z,2
2020-01-20T18:27:04.240Z,0
2020-01-20T18:26:53.254Z,2
2020-01-20T18:26:45.208Z,0
2020-01-20T18:26:36.970Z,2
2020-01-20T18:26:30.150Z,0
2020-01-20T18:26:13.169Z,2
2020-01-20T18:26:10.820Z,0
2020-01-20T18:25:59.674Z,2
2020-01-20T18:25:57.442Z,0
2020-01-20T18:25:49.451Z,2
2020-01-20T18:11:00.132Z,0
2020-01-20T18:10:52.138Z,2
2020-01-20T18:09:35.184Z,0
2020-01-20T18:09:16.874Z,2
2020-01-20T18:06:49.901Z,0
2020-01-20T18:06:32.270Z,2
2020-01-20T18:06:23.077Z,0
2020-01-20T18:06:18.077Z,2
2020-01-20T18:06:15.302Z,0
2020-01-20T18:06:01.055Z,2
2020-01-20T18:03:13.214Z,0
2020-01-20T18:03:02.229Z,2
2020-01-20T17:57:28.488Z,0
2020-01-20T17:57:20.495Z,2
2020-01-20T17:56:42.588Z,0
2020-01-20T17:56:31.563Z,2
2020-01-20T17:56:29.739Z,0
2020-01-20T17:56:21.811Z,2
2020-01-20T17:56:00.650Z,0
2020-01-20T17:55:52.659Z,2
2020-01-20T17:55:49.538Z,0
2020-01-20T17:55:38.532Z,2
2020-01-20T17:55:27.698Z,0
2020-01-20T17:55:19.706Z,2
2020-01-20T17:36:05.215Z,0
2020-01-20T17:35:57.289Z,2
2020-01-20T17:35:46.319Z,0
2020-01-20T17:35:38.207Z,2
2020-01-20T17:35:21.652Z,0
2020-01-20T17:35:13.663Z,2
2020-01-20T17:35:07.013Z,0
2020-01-20T17:34:51.919Z,2
2020-01-20T17:34:20.901Z,0
2020-01-20T17:34:12.914Z,2
2020-01-20T17:34:11.472Z,0
2020-01-20T17:34:03.498Z,2
2020-01-20T17:33:49.629Z,0
2020-01-20T17:33:41.641Z,2
2020-01-20T17:33:33.353Z,0
2020-01-20T17:33:25.464Z,2
2020-01-20T17:33:11.217Z,0
2020-01-20T17:33:03.224Z,2
2020-01-20T17:31:13.528Z,0
2020-01-20T17:31:03.543Z,2
2020-01-20T17:30:49.746Z,0
2020-01-20T17:30:38.758Z,2
2020-01-20T17:30:28.035Z,0
2020-01-20T17:30:14.053Z,2
2020-01-20T17:29:24.759Z,0
2020-01-20T17:29:16.764Z,2
2020-01-20T17:28:06.725Z,0
2020-01-20T17:27:58.677Z,2
2020-01-20T17:26:12.195Z,0
2020-01-20T17:26:01.165Z,2
2020-01-20T17:07:45.404Z,0
2020-01-20T17:07:32.476Z,2
2020-01-20T17:07:11.195Z,0
2020-01-20T17:07:00.209Z,2
2020-01-20T17:05:29.983Z,0
2020-01-20T17:05:21.816Z,2
2020-01-20T17:05:18.264Z,0
2020-01-20T17:05:14.996Z,2
2020-01-20T17:03:12.992Z,0
2020-01-20T17:02:59.985Z,2
2020-01-20T17:02:43.218Z,0
2020-01-20T17:02:35.229Z,2
2020-01-20T17:02:21.948Z,0
2020-01-20T17:02:13.955Z,2
2020-01-20T17:01:20.085Z,0
2020-01-20T17:01:15.089Z,2
2020-01-20T17:00:31.011Z,0
2020-01-20T17:00:22.933Z,2
2020-01-20T17:00:20.292Z,0
2020-01-20T17:00:09.326Z,2
2020-01-20T16:59:43.416Z,0
2020-01-20T16:59:27.969Z,2
2020-01-20T16:59:27.464Z,0
2020-01-20T16:59:18.142Z,2
2020-01-20T16:59:15.242Z,0
2020-01-20T16:59:07.978Z,2
2020-01-20T16:59:07.224Z,0
2020-01-20T16:58:47.339Z,2
2020-01-20T16:58:45.556Z,0
2020-01-20T16:58:40.252Z,2
2020-01-20T16:58:36.256Z,0
2020-01-20T16:58:34.787Z,0
2020-01-20T16:58:34.569Z,2
2020-01-20T16:58:12.445Z,2
2020-01-20T16:55:48.147Z,0
2020-01-20T16:55:42.818Z,2
2020-01-20T16:25:07.095Z,0
2020-01-20T16:25:01.100Z,2
2020-01-20T16:19:49.942Z,0
2020-01-20T16:19:41.953Z,2
2020-01-20T16:15:44.443Z,0
2020-01-20T16:15:36.511Z,2
2020-01-20T16:15:34.557Z,0
2020-01-20T16:15:26.568Z,2
2020-01-20T16:06:49.330Z,0
2020-01-20T16:06:41.339Z,2
2020-01-20T16:05:13.634Z,0
2020-01-20T16:05:05.642Z,2
2020-01-20T14:59:15.535Z,0
2020-01-20T14:58:58.310Z,2
2020-01-20T14:58:51.802Z,0
2020-01-20T14:58:40.675Z,2
2020-01-20T14:58:36.799Z,0
2020-01-20T14:58:28.807Z,2
2020-01-20T14:57:47.250Z,0
2020-01-20T14:57:33.220Z,2
2020-01-20T14:57:30.415Z,0
2020-01-20T14:57:19.427Z,2
2020-01-20T14:56:45.173Z,0
2020-01-20T14:56:35.990Z,2
2020-01-20T14:21:49.030Z,0
2020-01-20T14:21:25.704Z,2
2020-01-20T14:20:46.318Z,0
2020-01-20T14:19:42.113Z,2
2020-01-20T14:19:40.251Z,0
2020-01-20T14:19:23.596Z,2
2020-01-20T14:19:21.975Z,0
2020-01-20T14:19:10.276Z,2
2020-01-20T14:19:06.169Z,0
2020-01-20T14:18:13.785Z,2
2020-01-20T14:18:11.267Z,0
2020-01-20T14:18:06.268Z,2
2020-01-20T14:18:03.270Z,0
2020-01-20T14:14:08.275Z,2
2020-01-20T14:13:53.361Z,0
2020-01-20T14:13:48.365Z,2
2020-01-20T14:13:08.244Z,0
2020-01-20T14:13:03.140Z,2
2020-01-20T14:13:00.205Z,0
2020-01-20T14:12:43.893Z,2
2020-01-20T14:12:39.714Z,0
2020-01-20T14:12:19.737Z,2
2020-01-20T14:12:15.051Z,0
2020-01-20T14:11:06.654Z,2
2020-01-20T14:10:54.894Z,0
2020-01-20T14:10:49.925Z,2
2020-01-20T14:10:46.864Z,0
2020-01-20T14:10:32.851Z,2
2020-01-20T14:10:29.656Z,0
2020-01-20T14:10:08.112Z,2
2020-01-20T14:10:03.419Z,0
2020-01-20T14:09:48.811Z,2
2020-01-20T14:09:47.870Z,0
2020-01-20T14:09:42.895Z,2
2020-01-20T14:09:41.138Z,0
2020-01-20T14:09:29.713Z,2
2020-01-20T14:09:22.017Z,0
2020-01-20T14:09:14.027Z,2
2020-01-20T14:09:08.964Z,0
2020-01-20T14:08:46.321Z,2
2020-01-20T14:08:43.663Z,0
2020-01-20T14:08:34.168Z,2
2020-01-20T14:08:32.412Z,0
2020-01-20T14:08:20.416Z,2
2020-01-20T14:08:15.381Z,0
2020-01-20T14:08:04.220Z,2
2020-01-20T14:07:50.914Z,0
2020-01-20T14:07:46.579Z,2
2020-01-20T14:07:45.825Z,0
2020-01-20T14:07:40.826Z,2
2020-01-20T14:07:39.846Z,0
2020-01-20T14:07:35.483Z,2
2020-01-20T14:07:34.217Z,0
2020-01-20T14:07:26.907Z,2
2020-01-20T14:07:26.152Z,0
2020-01-20T14:07:21.160Z,2
2020-01-20T14:07:07.721Z,0
2020-01-20T14:07:02.746Z,2
2020-01-20T14:07:01.191Z,0
2020-01-20T14:06:56.196Z,2
2020-01-20T14:06:52.662Z,0
2020-01-20T14:06:44.235Z,2
2020-01-20T14:06:39.775Z,0
2020-01-20T14:06:31.779Z,2
2020-01-20T14:06:28.963Z,0
2020-01-20T14:06:23.971Z,2
2020-01-20T14:06:17.143Z,0
2020-01-20T14:06:01.294Z,2
2020-01-20T14:04:48.372Z,0
2020-01-20T14:04:40.379Z,2
2020-01-20T14:04:37.755Z,0
2020-01-20T14:04:32.764Z,2
2020-01-20T14:04:19.283Z,0
2020-01-20T14:04:14.292Z,2
2020-01-20T14:04:12.832Z,0
2020-01-20T14:04:07.835Z,2
2020-01-20T14:03:48.437Z,0
2020-01-20T14:03:43.443Z,2
2020-01-20T14:03:32.513Z,0
2020-01-20T14:03:24.278Z,2
2020-01-20T14:02:51.226Z,0
2020-01-20T14:02:46.224Z,2
2020-01-20T14:02:43.885Z,0
2020-01-20T14:02:36.769Z,2
2020-01-20T14:01:17.515Z,0
2020-01-20T14:01:09.528Z,2
2020-01-20T14:00:37.530Z,0
2020-01-20T14:00:32.541Z,2
2020-01-20T14:00:14.511Z,0
2020-01-20T14:00:09.516Z,2
2020-01-20T13:59:46.582Z,0
2020-01-20T13:59:32.504Z,2
2020-01-20T13:59:20.659Z,0
2020-01-20T13:58:51.802Z,2
2020-01-20T13:58:50.295Z,0
2020-01-20T13:58:42.300Z,2
2020-01-20T13:58:40.816Z,0
2020-01-20T13:58:34.821Z,2
