Timestamp,Output
2020-01-21T19:52:44.379Z,0
2020-01-21T19:52:39.404Z,2
2020-01-21T19:52:29.326Z,0
2020-01-21T19:52:21.641Z,2
2020-01-21T19:52:20.611Z,0
2020-01-21T19:52:09.513Z,2
2020-01-21T18:13:27.570Z,0
2020-01-21T18:13:22.588Z,2
2020-01-21T17:26:00.675Z,0
2020-01-21T17:25:55.695Z,2
2020-01-21T17:25:44.535Z,0
2020-01-21T17:25:30.437Z,2
2020-01-21T17:25:28.113Z,0
2020-01-21T17:25:18.809Z,2
2020-01-21T17:23:55.555Z,0
2020-01-21T17:23:45.414Z,2
2020-01-21T17:23:44.493Z,0
2020-01-21T17:23:31.565Z,2
2020-01-21T17:23:29.954Z,0
2020-01-21T17:23:20.023Z,2
2020-01-21T17:23:08.047Z,0
2020-01-21T17:23:03.069Z,2
2020-01-21T17:22:55.906Z,0
2020-01-21T17:22:50.982Z,2
2020-01-21T17:22:49.655Z,0
2020-01-21T17:22:44.676Z,2
2020-01-21T17:22:20.152Z,0
2020-01-21T17:22:10.669Z,2
2020-01-21T17:13:22.086Z,0
2020-01-21T17:13:17.097Z,2
2020-01-21T17:13:11.203Z,0
2020-01-21T17:13:06.290Z,2
2020-01-21T17:00:05.554Z,0
2020-01-21T17:00:00.568Z,2
2020-01-21T16:59:54.571Z,0
2020-01-21T16:59:46.503Z,2
2020-01-21T16:59:19.469Z,0
2020-01-21T16:59:14.487Z,2
2020-01-21T16:59:11.159Z,0
2020-01-21T16:59:06.177Z,2
2020-01-21T16:58:47.986Z,0
2020-01-21T16:58:43.009Z,2
2020-01-21T16:01:19.405Z,0
2020-01-21T14:04:48.550Z,0
2020-01-21T12:08:16.640Z,0
2020-01-21T12:08:11.656Z,2
2020-01-21T12:08:05.615Z,0
2020-01-21T12:08:00.749Z,2
2020-01-21T12:07:54.378Z,0
2020-01-21T12:07:42.913Z,2
2020-01-21T12:03:37.773Z,0
2020-01-21T12:03:20.820Z,2
2020-01-21T12:03:19.145Z,0
2020-01-21T12:03:11.172Z,2
2020-01-21T11:56:20.571Z,0
2020-01-21T11:56:12.597Z,2
2020-01-21T11:56:09.590Z,0
2020-01-21T11:56:01.620Z,2
2020-01-21T11:55:44.508Z,0
2020-01-21T11:55:39.527Z,2
2020-01-21T11:49:36.174Z,0
2020-01-21T11:49:19.229Z,2
2020-01-21T11:43:49.166Z,0
2020-01-21T11:43:34.969Z,2
2020-01-21T11:41:29.019Z,0
2020-01-21T11:41:24.038Z,2
2020-01-21T11:41:13.397Z,0
2020-01-21T11:41:08.415Z,2
2020-01-21T11:40:59.117Z,0
2020-01-21T11:40:45.234Z,2
2020-01-21T11:40:43.102Z,0
2020-01-21T11:40:38.119Z,2
2020-01-21T11:40:22.336Z,0
2020-01-21T11:40:17.356Z,2
2020-01-21T11:39:06.024Z,0
2020-01-21T11:39:01.038Z,2
2020-01-21T11:38:36.779Z,0
2020-01-21T11:38:31.795Z,2
2020-01-21T11:38:28.666Z,0
2020-01-21T11:38:20.481Z,2
2020-01-21T11:34:28.005Z,0
2020-01-21T11:34:18.404Z,2
2020-01-21T11:30:08.061Z,0
2020-01-21T11:30:03.079Z,2
2020-01-21T11:25:26.466Z,0
2020-01-21T11:25:18.493Z,2
2020-01-21T11:25:11.768Z,0
2020-01-21T11:25:06.789Z,2
2020-01-21T10:56:50.909Z,0
2020-01-21T10:56:45.921Z,2
2020-01-21T10:36:49.517Z,0
2020-01-21T10:36:29.820Z,2
2020-01-21T10:35:19.445Z,0
2020-01-21T10:35:01.337Z,2
2020-01-21T10:33:51.933Z,0
2020-01-21T10:33:43.961Z,2
2020-01-21T10:30:38.405Z,0
2020-01-21T10:30:30.431Z,2
2020-01-21T10:17:52.320Z,0
2020-01-21T10:17:32.056Z,2
2020-01-21T10:16:15.271Z,0
2020-01-21T10:16:07.319Z,2
2020-01-21T10:12:49.637Z,0
2020-01-21T10:12:44.652Z,2
2020-01-21T10:11:18.608Z,0
2020-01-21T10:11:10.635Z,2
2020-01-21T10:10:57.518Z,0
2020-01-21T10:10:52.535Z,2
2020-01-21T09:52:52.549Z,0
2020-01-21T09:52:41.590Z,2
2020-01-21T09:39:44.222Z,0
2020-01-21T09:39:31.870Z,2
2020-01-21T09:36:49.511Z,0
2020-01-21T09:36:38.541Z,2
2020-01-21T09:26:15.078Z,0
2020-01-21T09:26:10.207Z,2
2020-01-21T09:19:34.464Z,0
2020-01-21T09:19:29.489Z,2
2020-01-21T09:09:18.291Z,0
2020-01-21T09:09:07.229Z,2
2020-01-21T08:55:34.704Z,0
2020-01-21T08:55:23.527Z,2
2020-01-21T08:44:34.962Z,0
2020-01-21T08:44:26.943Z,2
2020-01-21T08:14:17.471Z,0
2020-01-21T08:14:06.332Z,2
2020-01-21T08:01:38.497Z,0
2020-01-21T08:01:30.535Z,2
2020-01-21T08:00:06.061Z,0
2020-01-21T07:59:58.093Z,2
2020-01-21T07:58:40.168Z,0
2020-01-21T07:58:29.202Z,2
2020-01-21T07:58:12.058Z,0
2020-01-21T07:57:58.114Z,2
2020-01-21T07:52:35.374Z,0
2020-01-21T07:52:30.393Z,2
2020-01-21T07:46:42.814Z,0
2020-01-21T07:46:26.884Z,2
2020-01-21T07:45:27.563Z,0
2020-01-21T07:45:22.684Z,2
2020-01-21T07:41:30.798Z,0
2020-01-21T07:41:19.378Z,2
2020-01-21T07:37:26.912Z,0
2020-01-21T07:37:18.914Z,2
2020-01-21T07:37:18.332Z,0
2020-01-21T07:37:13.813Z,2
2020-01-21T07:31:25.586Z,0
2020-01-21T07:31:20.601Z,2
2020-01-21T07:16:46.269Z,0
2020-01-21T07:16:38.085Z,2
2020-01-21T07:16:06.826Z,0
2020-01-21T07:16:01.848Z,2
2020-01-21T07:13:56.929Z,0
2020-01-21T07:13:51.948Z,2
2020-01-21T07:09:10.796Z,0
2020-01-21T07:09:05.818Z,2
2020-01-21T07:07:58.959Z,0
2020-01-21T07:07:54.007Z,2
2020-01-21T06:58:44.573Z,0
2020-01-21T06:58:36.697Z,2
2020-01-21T06:35:00.141Z,0
2020-01-21T06:34:55.164Z,2
2020-01-21T06:11:55.638Z,0
2020-01-21T06:11:50.653Z,2
2020-01-21T06:11:02.181Z,0
2020-01-21T06:10:57.200Z,2
2020-01-21T06:10:46.830Z,0
2020-01-21T06:10:41.850Z,2
2020-01-21T06:08:24.981Z,0
2020-01-21T06:08:11.036Z,2
2020-01-21T06:07:50.526Z,0
2020-01-21T06:07:45.548Z,2
2020-01-21T06:06:35.449Z,0
2020-01-21T06:06:30.462Z,2
2020-01-21T05:59:07.324Z,0
2020-01-21T05:59:01.340Z,2
2020-01-21T05:58:58.695Z,0
2020-01-21T05:58:53.716Z,2
2020-01-21T05:44:19.231Z,0
2020-01-21T05:44:14.247Z,2
2020-01-21T05:41:24.056Z,0
2020-01-21T05:41:10.662Z,2
2020-01-21T05:39:48.741Z,0
2020-01-21T05:39:43.757Z,2
2020-01-21T05:39:40.000Z,0
2020-01-21T05:39:29.030Z,2
2020-01-21T05:08:52.519Z,0
2020-01-21T05:08:47.537Z,2
2020-01-21T05:07:51.158Z,0
2020-01-21T05:07:25.093Z,2
2020-01-21T05:06:34.615Z,0
2020-01-21T05:06:28.635Z,2
2020-01-21T05:02:36.830Z,0
2020-01-21T05:02:28.692Z,2
2020-01-21T05:02:00.041Z,0
2020-01-21T05:01:52.071Z,2
2020-01-21T04:59:56.021Z,0
2020-01-21T04:59:51.034Z,2
2020-01-21T04:59:48.554Z,0
2020-01-21T04:59:43.641Z,2
2020-01-21T04:59:22.720Z,0
2020-01-21T04:59:17.735Z,2
2020-01-21T04:55:38.122Z,0
2020-01-21T04:55:33.143Z,2
2020-01-21T04:54:20.227Z,0
2020-01-21T04:54:11.536Z,2
2020-01-21T04:53:30.889Z,0
2020-01-21T04:53:16.347Z,2
2020-01-21T04:53:09.128Z,0
2020-01-21T04:52:56.889Z,2
2020-01-21T04:52:55.262Z,0
2020-01-21T04:52:27.521Z,2
2020-01-21T04:52:26.722Z,0
2020-01-21T04:52:00.635Z,2
2020-01-21T04:45:50.418Z,0
2020-01-21T04:45:45.457Z,2
2020-01-21T04:41:18.247Z,0
2020-01-21T04:41:13.264Z,2
2020-01-21T04:34:48.568Z,0
2020-01-21T04:34:40.391Z,2
2020-01-21T04:07:18.705Z,0
2020-01-21T04:07:10.781Z,2
2020-01-21T04:02:50.704Z,0
2020-01-21T04:02:45.875Z,2
2020-01-21T03:58:00.746Z,0
2020-01-21T03:57:55.761Z,2
2020-01-21T03:56:53.858Z,0
2020-01-21T03:56:48.884Z,2
2020-01-21T03:56:42.061Z,0
2020-01-21T03:56:37.074Z,2
2020-01-21T03:52:52.507Z,0
2020-01-21T03:52:47.528Z,2
2020-01-21T03:01:55.688Z,0
2020-01-21T03:01:50.704Z,2
2020-01-21T03:01:31.414Z,0
2020-01-21T03:01:23.440Z,2
2020-01-21T03:01:22.508Z,0
2020-01-21T03:01:17.526Z,2
2020-01-21T03:01:10.826Z,0
2020-01-21T03:01:02.862Z,2
2020-01-21T03:01:00.162Z,0
2020-01-21T03:00:40.768Z,2
2020-01-21T03:00:17.080Z,0
2020-01-21T03:00:09.134Z,2
2020-01-21T02:58:44.405Z,0
2020-01-21T02:58:39.420Z,2
2020-01-21T02:58:38.486Z,0
2020-01-21T02:58:33.512Z,2
2020-01-21T02:58:12.753Z,0
2020-01-21T02:58:07.774Z,2
2020-01-21T02:55:41.780Z,0
2020-01-21T02:55:36.796Z,2
2020-01-21T02:55:28.234Z,0
2020-01-21T02:55:23.247Z,2
2020-01-21T02:55:04.212Z,0
2020-01-21T02:54:59.231Z,2
2020-01-21T02:54:21.865Z,0
2020-01-21T02:54:13.841Z,2
2020-01-21T02:53:53.558Z,0
2020-01-21T02:53:43.751Z,2
2020-01-21T02:53:28.405Z,0
2020-01-21T02:53:23.528Z,2
2020-01-21T02:52:14.849Z,0
2020-01-21T02:51:59.938Z,2
2020-01-21T02:50:49.450Z,0
2020-01-21T02:50:44.468Z,2
2020-01-21T02:50:28.602Z,0
2020-01-21T02:50:23.621Z,2
2020-01-21T02:49:45.350Z,0
2020-01-21T02:49:40.364Z,2
2020-01-21T02:47:05.012Z,0
2020-01-21T02:47:00.036Z,2
2020-01-21T02:43:03.936Z,0
2020-01-21T02:42:52.237Z,2
2020-01-21T02:42:36.035Z,0
2020-01-21T02:42:31.055Z,2
2020-01-21T02:34:56.312Z,0
2020-01-21T02:34:51.327Z,2
2020-01-21T01:07:48.338Z,0
2020-01-20T23:11:18.602Z,0
2020-01-20T23:11:13.623Z,2
2020-01-20T22:31:23.123Z,0
2020-01-20T22:31:06.194Z,2
2020-01-20T22:27:23.889Z,0
2020-01-20T22:27:18.911Z,2
2020-01-20T22:25:29.894Z,0
2020-01-20T22:25:24.911Z,2
2020-01-20T22:25:23.836Z,0
2020-01-20T22:25:15.865Z,2
2020-01-20T22:24:41.689Z,0
2020-01-20T22:24:30.732Z,2
2020-01-20T22:23:57.814Z,0
2020-01-20T22:23:49.845Z,2
2020-01-20T22:23:31.715Z,0
2020-01-20T22:23:26.732Z,2
2020-01-20T22:23:18.256Z,0
2020-01-20T22:23:03.023Z,2
2020-01-20T22:16:20.103Z,0
2020-01-20T22:16:15.122Z,2
2020-01-20T22:03:08.829Z,0
2020-01-20T22:03:03.844Z,2
2020-01-20T22:02:54.397Z,0
2020-01-20T22:02:49.415Z,2
2020-01-20T22:02:47.387Z,0
2020-01-20T22:02:42.405Z,2
2020-01-20T22:02:35.430Z,0
2020-01-20T22:02:30.444Z,2
2020-01-20T22:01:47.749Z,0
2020-01-20T22:01:39.628Z,2
2020-01-20T22:01:38.847Z,0
2020-01-20T22:01:27.947Z,2
2020-01-20T22:01:27.436Z,0
2020-01-20T22:01:04.527Z,2
2020-01-20T22:00:55.859Z,0
2020-01-20T22:00:48.026Z,2
2020-01-20T22:00:47.521Z,0
2020-01-20T22:00:39.552Z,2
2020-01-20T21:59:31.137Z,0
2020-01-20T21:59:23.171Z,2
2020-01-20T21:54:56.049Z,0
2020-01-20T21:54:44.992Z,2
2020-01-20T21:54:02.703Z,0
2020-01-20T21:53:54.736Z,2
2020-01-20T21:52:07.023Z,0
2020-01-20T21:51:56.066Z,2
2020-01-20T21:51:20.215Z,0
2020-01-20T21:51:00.170Z,2
2020-01-20T21:25:29.852Z,0
2020-01-20T19:28:59.520Z,0
2020-01-20T19:28:54.539Z,2
2020-01-20T19:27:15.916Z,0
2020-01-20T19:26:49.346Z,2
2020-01-20T19:26:26.363Z,0
2020-01-20T19:26:21.354Z,2
2020-01-20T19:23:55.555Z,0
2020-01-20T19:23:38.460Z,2
2020-01-20T19:23:04.665Z,0
2020-01-20T19:22:59.667Z,2
2020-01-20T19:22:01.344Z,0
2020-01-20T19:21:56.362Z,2
2020-01-20T19:18:42.931Z,0
2020-01-20T19:18:37.961Z,2
2020-01-20T19:16:05.697Z,0
2020-01-20T19:16:04.681Z,2
2020-01-20T19:14:56.391Z,0
2020-01-20T19:14:43.627Z,2
2020-01-20T19:10:40.608Z,0
2020-01-20T19:10:26.544Z,2
2020-01-20T18:26:49.519Z,0
2020-01-20T18:26:44.538Z,2
2020-01-20T18:10:20.230Z,0
2020-01-20T18:10:15.245Z,2
2020-01-20T18:09:58.970Z,0
2020-01-20T18:09:53.987Z,2
2020-01-20T18:05:19.334Z,0
2020-01-20T18:05:14.337Z,2
2020-01-20T18:03:54.740Z,0
2020-01-20T18:03:49.764Z,2
2020-01-20T17:59:28.723Z,0
