Timestamp,Output
2020-01-21T19:09:13.878Z,0
2020-01-21T17:12:14.172Z,0
2020-01-21T15:15:14.591Z,0
2020-01-21T13:18:15.747Z,0
2020-01-21T11:21:17.262Z,0
2020-01-21T09:24:19.964Z,0
2020-01-21T07:27:22.474Z,0
2020-01-21T05:30:23.869Z,0
2020-01-21T03:33:23.974Z,0
2020-01-21T01:36:23.747Z,0
2020-01-20T23:39:23.557Z,0
2020-01-20T21:42:23.196Z,0
2020-01-20T19:45:22.523Z,0
2020-01-20T17:48:22.808Z,0
2020-01-20T15:51:22.372Z,0
2020-01-20T13:54:23.463Z,0
2020-01-20T11:57:25.211Z,0
2020-01-20T10:00:26.534Z,0
2020-01-20T08:03:27.347Z,0
2020-01-20T06:06:27.441Z,0
2020-01-20T04:09:26.295Z,0
2020-01-20T02:12:24.664Z,0
2020-01-20T00:15:22.229Z,0
2020-01-19T22:18:20.065Z,0
2020-01-19T20:21:17.070Z,0
2020-01-19T18:24:13.841Z,0
2020-01-19T16:27:11.486Z,0
2020-01-19T14:30:09.676Z,0
2020-01-19T12:33:07.853Z,0
2020-01-19T10:36:05.206Z,0
2020-01-19T08:39:02.010Z,0
2020-01-19T06:41:59.034Z,0
2020-01-19T04:44:56.296Z,0
2020-01-19T02:47:52.901Z,0
2020-01-19T00:50:48.947Z,0
2020-01-18T22:53:45.286Z,0
2020-01-18T20:56:41.743Z,0
2020-01-18T18:59:38.427Z,0
2020-01-18T17:02:35.122Z,0
2020-01-18T14:37:04.094Z,0
2020-01-18T12:40:03.016Z,0
2020-01-18T10:43:01.757Z,0
2020-01-18T08:46:00.524Z,0
2020-01-18T06:48:59.344Z,0
2020-01-18T04:51:57.218Z,0
2020-01-18T02:54:54.562Z,0
2020-01-18T00:57:51.184Z,0
2020-01-17T23:00:47.369Z,0
2020-01-17T21:03:44.907Z,0
2020-01-17T19:06:42.310Z,0
2020-01-17T17:09:40.047Z,0
2020-01-17T15:12:37.282Z,0
2020-01-17T13:15:33.798Z,0
2020-01-17T11:18:30.023Z,0
2020-01-17T09:21:26.786Z,0
2020-01-17T07:24:23.225Z,0
2020-01-17T05:27:19.343Z,0
2020-01-17T03:30:14.749Z,0
2020-01-17T01:33:09.025Z,0
2020-01-16T23:36:03.342Z,0
2020-01-16T21:38:58.743Z,0
2020-01-16T19:41:52.226Z,0
2020-01-16T17:44:46.861Z,0
2020-01-16T15:47:41.308Z,0
2020-01-16T13:50:35.255Z,0
2020-01-16T11:53:28.347Z,0
2020-01-16T09:56:21.511Z,0
2020-01-16T07:59:14.269Z,0
2020-01-16T06:02:06.587Z,0
2020-01-16T04:04:58.434Z,0
2020-01-16T02:07:50.108Z,0
2020-01-16T00:10:42.347Z,0
2020-01-15T22:13:35.104Z,0
2020-01-15T20:16:28.706Z,0
2020-01-15T18:19:23.036Z,0
2020-01-15T16:22:18.045Z,0
2020-01-15T14:25:13.364Z,0
2020-01-15T12:28:08.718Z,0
2020-01-15T10:31:04.359Z,0
2020-01-15T08:34:00.144Z,0
2020-01-15T06:36:55.634Z,0
2020-01-14T22:48:35.362Z,0
2020-01-14T20:51:30.855Z,0
2020-01-14T18:54:26.368Z,0
2020-01-14T01:20:41.253Z,0
2019-12-05T01:02:21.319Z,0
2019-12-04T23:05:19.478Z,0
2019-12-04T21:08:17.724Z,0
2019-12-04T19:11:16.036Z,0
2019-12-04T17:14:14.666Z,0
2019-12-04T15:17:13.751Z,0
2019-12-04T13:20:13.256Z,0
2019-12-04T11:23:12.698Z,0
2019-12-04T11:23:07.762Z,1
2019-12-04T11:03:55.716Z,0
2019-12-04T11:03:46.478Z,1
2019-12-04T10:39:40.826Z,0
2019-12-04T08:42:40.840Z,0
2019-12-04T06:45:40.189Z,0
2019-12-04T04:48:39.118Z,0
2019-12-04T02:51:37.445Z,0
2019-12-04T00:54:35.816Z,0
2019-12-03T22:57:33.361Z,0
2019-12-03T21:00:31.864Z,0
2019-12-03T19:03:30.616Z,0
2019-12-03T17:06:29.525Z,0
2019-12-03T15:09:28.689Z,0
2019-12-03T13:12:28.461Z,0
2019-12-03T11:15:26.215Z,0
2019-12-03T11:06:18.713Z,1
2019-12-03T11:05:31.674Z,0
2019-12-03T11:05:26.274Z,1
2019-12-03T09:41:38.377Z,0
2019-12-03T07:44:37.874Z,0
2019-12-03T05:47:36.924Z,0
2019-12-03T03:50:35.398Z,0
2019-12-03T01:53:34.135Z,0
2019-12-02T23:56:32.507Z,0
2019-12-02T21:59:31.185Z,0
2019-12-02T21:59:23.121Z,1
2019-12-02T21:00:38.768Z,0
2019-12-02T19:03:37.310Z,0
2019-12-02T17:06:35.871Z,0
2019-12-02T15:09:34.057Z,0
2019-12-02T13:12:32.113Z,0
2019-12-02T11:15:29.738Z,0
2019-12-02T11:15:23.775Z,1
2019-12-02T11:04:04.115Z,0
2019-12-02T11:03:58.143Z,1
2019-12-02T09:56:11.543Z,0
2019-12-02T09:56:06.593Z,0
2019-12-02T09:49:17.438Z,0
2019-12-02T07:52:14.939Z,0
2019-12-01T23:56:53.294Z,0
2019-12-01T21:59:48.080Z,0
2019-12-01T20:02:42.455Z,0
2019-12-01T18:05:37.058Z,0
2019-12-01T16:08:32.192Z,0
2019-12-01T14:11:27.462Z,0
2019-12-01T14:11:03.844Z,1
2019-12-01T12:37:30.163Z,0
2019-12-01T10:40:25.197Z,0
2019-12-01T08:43:20.026Z,0
2019-12-01T06:46:14.473Z,0
2019-12-01T04:49:08.294Z,0
2019-12-01T02:52:01.635Z,0
2019-12-01T00:54:54.362Z,0
2019-12-01T00:54:11.190Z,1
